Date,Symbol,Open,High,Low,Close,Adj_Close,Volume,Daily_Return_%,MA_5,MA_20
5/30/2024,ITC,3892.1,3923.62,3858.39,3871.65,3864.91,2162402,-0.525,3880.13,3825.6
5/30/2024,LT,1488.59,1492.34,1435,1442.72,1437.94,810559,-3.082,1473.16,1550.87
5/30/2024,RELIANCE,2940.32,2969.13,2934.84,2935.73,2930.97,718697,-0.156,2963.26,3006.1
5/30/2024,SBIN,4360.25,4373.04,4348.85,4355.31,4352.8,511382,-0.113,4340.49,4302.06
5/30/2024,TATAMOTORS,5893.45,6116.08,5846.93,6091.48,6077.65,386685,3.36,5887.1,5745.33
5/30/2024,TCS,1904.25,1913.9,1886.26,1886.61,1877.76,3866860,-0.927,1875.87,1921.61
5/30/2024,WIPRO,4953.27,4970.29,4877.69,4923.41,4920.75,4137169,-0.603,4972.93,4688.97
5/31/2024,HDFCBANK,2241.57,2280.35,2237.82,2267.66,2263.13,1997726,1.164,2310.39,2396.12
5/31/2024,ICICIBANK,4887.6,4990.55,4874.49,4971.4,4970.53,4275483,1.715,4859.66,4875.11
5/31/2024,INFY,3112.09,3160.22,3089.67,3139.86,3127.3,3574985,0.892,3107.97,2995.08
5/31/2024,ITC,3871.65,3931.09,3741.96,3746.69,3731.62,4281774,-3.228,3860.19,3818.81
5/31/2024,LT,1442.72,1453.34,1397.11,1402.86,1397.49,1729653,-2.762,1459.01,1538.72
5/31/2024,RELIANCE,2935.73,2973.3,2909.39,2945.15,2933,441241,0.321,2942.82,2998.09
5/31/2024,SBIN,4355.31,4444.45,4326.88,4412.53,4403.2,1555745,1.314,4357.33,4324.37
5/31/2024,TATAMOTORS,6091.48,6211.82,6077.88,6173.2,6163.61,1971469,1.341,5945.57,5786.45
5/31/2024,TCS,1886.61,1901.47,1831.6,1834.51,1825.82,278659,-2.761,1874.57,1917.92
5/31/2024,WIPRO,4923.41,4926.66,4884.57,4911.57,4896.6,3316182,-0.24,4963.18,4716.13
6/3/2024,HDFCBANK,2267.66,2359.15,2265.92,2356.59,2345.75,4114229,3.922,2308.41,2391.17
6/3/2024,ICICIBANK,4971.4,5063.9,4914.65,5057.15,5041.88,723300,1.725,4916.52,4879.91
6/3/2024,INFY,3139.86,3209.21,3131.85,3183.2,3179.77,3931808,1.381,3128.44,3012.75
6/3/2024,ITC,3746.69,3803.22,3692.98,3696.21,3689.81,1967389,-1.347,3817.43,3811.25
6/3/2024,LT,1402.86,1403.68,1381.67,1392.88,1390.06,188318,-0.711,1441.22,1529.12
6/3/2024,RELIANCE,2945.15,2957.51,2911.04,2922.94,2918.47,3250121,-0.754,2941.46,2990.83
6/3/2024,SBIN,4412.53,4519.87,4329.39,4363.18,4345.19,3932116,-1.118,4356.41,4342.53
6/3/2024,TATAMOTORS,6173.2,6179.5,6038.26,6104.57,6092.54,946501,-1.112,6011.61,5813.38
6/3/2024,TCS,1834.51,1843.01,1825.48,1832.53,1823.73,2166391,-0.108,1872.48,1912.25
6/3/2024,WIPRO,4911.57,4986.96,4827.28,4827.67,4821.52,4088892,-1.708,4938.28,4732.5
6/4/2024,HDFCBANK,2356.59,2364.82,2328.74,2348.44,2338.49,3099824,-0.346,2305.93,2386.4
6/4/2024,ICICIBANK,5057.15,5094.94,5005.51,5046.87,5041.97,703952,-0.203,4965.72,4890.34
6/4/2024,INFY,3183.2,3219.63,3086.43,3092.09,3086.76,4209246,-2.862,3128.52,3026.86
6/4/2024,ITC,3696.21,3743.08,3693.14,3725.79,3716.72,4482896,0.8,3786.49,3807.78
6/4/2024,LT,1392.88,1432.87,1378.49,1412.82,1408.78,3773859,1.432,1427.97,1518.46
6/4/2024,RELIANCE,2922.94,3015.86,2920,2969.86,2955.5,1141957,1.605,2942.8,2987.42
6/4/2024,SBIN,4363.18,4488.9,4323.77,4465.52,4453.94,3447720,2.346,4391.36,4363.56
6/4/2024,TATAMOTORS,6104.57,6149.34,5989.12,6020.51,6013.75,4012141,-1.377,6056.64,5842.97
6/4/2024,TCS,1832.53,1891.23,1811.66,1858.96,1852.76,2897444,1.442,1863.37,1907.52
6/4/2024,WIPRO,4827.67,4995.73,4821.79,4994.08,4980.51,2239198,3.447,4922,4758.74
6/5/2024,HDFCBANK,2348.44,2362.75,2283.33,2331.57,2327.56,3970353,-0.718,2309.17,2380.72
6/5/2024,ICICIBANK,5046.87,5131.94,5012.32,5082.77,5073.95,2492856,0.711,5009.16,4900.36
6/5/2024,INFY,3092.09,3114.5,3029.4,3047.02,3034.97,1438482,-1.458,3114.85,3042.2
6/5/2024,ITC,3725.79,3730.78,3657.37,3689.54,3675.15,1860076,-0.973,3745.98,3799.69
6/5/2024,LT,1412.82,1442.06,1405.97,1419.07,1418.89,3710851,0.442,1414.07,1506.84
6/5/2024,RELIANCE,2969.86,3064.39,2952.67,3032.44,3021.23,3358426,2.107,2961.22,2988.15
6/5/2024,SBIN,4465.52,4473.89,4406.45,4415.12,4394.73,3723116,-1.129,4402.33,4377.08
6/5/2024,TATAMOTORS,6020.51,6030.59,5781.38,5804.86,5781.18,1519822,-3.582,6038.92,5852.38
6/5/2024,TCS,1858.96,1863.69,1823.19,1834.66,1834.35,3856320,-1.307,1849.45,1899.08
6/5/2024,WIPRO,4994.08,5068.85,4980.33,5016.18,5010.02,2808916,0.443,4934.58,4783.54
6/6/2024,HDFCBANK,2331.57,2379.02,2298.88,2352.27,2345.39,2421661,0.888,2331.31,2374.84
6/6/2024,ICICIBANK,5082.77,5085.47,4993.52,4996.62,4995.96,1311156,-1.695,5030.96,4909.57
6/6/2024,INFY,3047.02,3068.49,3024.92,3027.25,3023.02,611953,-0.649,3097.88,3053.81
6/6/2024,ITC,3689.54,3771.69,3665.52,3767.36,3749.15,3303159,2.109,3725.12,3795.76
6/6/2024,LT,1419.07,1426.05,1377.27,1379.14,1376.54,4941058,-2.814,1401.35,1493.71
6/6/2024,RELIANCE,3032.44,3081.15,3016.67,3074.44,3060.78,2846159,1.385,2988.97,2991
6/6/2024,SBIN,4415.12,4430.38,4233.93,4318.25,4303.75,3732835,-2.194,4394.92,4377.6
6/6/2024,TATAMOTORS,5804.86,5921.88,5752.8,5865.64,5848.5,3297298,1.047,5993.76,5862.08
6/6/2024,TCS,1834.66,1858.12,1814.33,1826.04,1822.67,1497508,-0.47,1837.34,1891.72
6/6/2024,WIPRO,5016.18,5086.23,4983.33,5081.25,5080.85,1253705,1.297,4966.15,4818.95
6/7/2024,HDFCBANK,2352.27,2363.22,2327.77,2331.85,2321.09,4309327,-0.868,2344.14,2368.45
6/7/2024,ICICIBANK,4996.62,5220.82,4994.22,5154.29,5129.42,463183,3.156,5067.54,4925.84
6/7/2024,INFY,3027.25,3034.17,2988.43,2991.45,2987.81,1882255,-1.183,3068.2,3057.53
6/7/2024,ITC,3767.36,3873.92,3722.96,3863.45,3852.18,1128293,2.551,3748.47,3793.4
6/7/2024,LT,1379.14,1383.3,1340.9,1355.73,1352.93,722882,-1.698,1391.93,1479.72
6/7/2024,RELIANCE,3074.44,3130.44,2967.8,2971.15,2970.8,1963962,-3.36,2994.17,2991.55
6/7/2024,SBIN,4318.25,4394.87,4288.36,4394.38,4382.11,1558556,1.763,4391.29,4375.11
6/7/2024,TATAMOTORS,5865.64,5875.71,5508.48,5565.67,5549.12,749489,-5.114,5872.25,5849.07
6/7/2024,TCS,1826.04,1867.52,1773.36,1784.92,1784.24,1658394,-2.252,1827.42,1881.18
6/7/2024,WIPRO,5081.25,5311.58,5042.89,5289.29,5281.33,1743763,4.094,5041.69,4863.81
6/10/2024,HDFCBANK,2331.85,2332.08,2307.05,2325.24,2316.81,3085191,-0.284,2337.87,2364.17
6/10/2024,ICICIBANK,5154.29,5252.42,4960.28,4989.59,4981.8,770713,-3.195,5054.03,4927.32
6/10/2024,INFY,2991.45,3060.43,2965.61,3039.49,3037.05,294584,1.606,3039.46,3061.94
6/10/2024,ITC,3863.45,3867.06,3718.85,3741.33,3739.5,4519464,-3.161,3757.49,3787.73
6/10/2024,LT,1355.73,1377.62,1355.04,1356.56,1352.51,1595515,0.061,1384.66,1465.49
6/10/2024,RELIANCE,2971.15,3042.59,2948.74,3038.03,3034.08,305920,2.251,3017.18,2993.87
6/10/2024,SBIN,4394.38,4429.66,4277.72,4329.06,4323.92,3141121,-1.487,4384.47,4369.07
6/10/2024,TATAMOTORS,5565.67,5642.88,5530.64,5609.79,5596.63,4473306,0.793,5773.29,5829.61
6/10/2024,TCS,1784.92,1820.29,1775.08,1819.96,1816.41,4572723,1.963,1824.91,1874.9
6/10/2024,WIPRO,5289.29,5367.74,5054.08,5168.05,5162.07,3000814,-2.292,5109.77,4901.13
6/11/2024,HDFCBANK,2325.24,2388.56,2310.54,2358.66,2351.83,4188921,1.437,2339.92,2363.63
6/11/2024,ICICIBANK,4989.59,5035.87,4984.04,5031.58,5009.65,3713698,0.842,5050.97,4934.1
6/11/2024,INFY,3039.49,3187,3022.7,3167.08,3158.74,3883977,4.198,3054.46,3074.02
6/11/2024,ITC,3741.33,3755.53,3690.56,3731.14,3721.37,225215,-0.272,3758.56,3784.42
6/11/2024,LT,1356.56,1361.7,1348.06,1358.86,1354.78,3244752,0.17,1373.87,1452.15
6/11/2024,RELIANCE,3038.03,3048.28,3015.54,3026.07,3022.35,4562773,-0.394,3028.43,2991.96
6/11/2024,SBIN,4329.06,4420,4323.28,4399.27,4378.43,2932889,1.622,4371.22,4374.67
6/11/2024,TATAMOTORS,5609.79,5840.34,5596.38,5832.36,5811.87,816210,3.968,5735.66,5838.71
6/11/2024,TCS,1819.96,1824.32,1748.91,1762.05,1757.78,2840168,-3.182,1805.53,1865.85
6/11/2024,WIPRO,5168.05,5190.16,5089.88,5182.89,5167.58,1705003,0.287,5147.53,4937.83
6/12/2024,HDFCBANK,2358.66,2412.08,2354.68,2392.52,2385.01,4331752,1.436,2352.11,2361.44
6/12/2024,ICICIBANK,5031.58,5235.84,5027.6,5161.39,5146.58,889702,2.58,5066.69,4951.41
6/12/2024,INFY,3167.08,3187.79,3045.13,3099.79,3092.01,4481047,-2.124,3065.01,3080.35
6/12/2024,ITC,3731.14,3906.7,3720.63,3858.47,3843.38,1470103,3.413,3792.35,3792.99
6/12/2024,LT,1358.86,1363.6,1352.89,1355.65,1351.08,179698,-0.237,1361.19,1440.97
6/12/2024,RELIANCE,3026.07,3094.86,3013.32,3073.01,3071.06,1479453,1.551,3036.54,2992.92
6/12/2024,SBIN,4399.27,4557.06,4352.77,4529.99,4528.11,4309991,2.971,4394.19,4390.93
6/12/2024,TATAMOTORS,5832.36,6066.76,5823.98,5973.65,5959.76,1288774,2.422,5769.42,5849.28
6/12/2024,TCS,1762.05,1763.52,1742.8,1748.31,1740.26,3055744,-0.78,1788.26,1855.71
6/12/2024,WIPRO,5182.89,5266.23,5182.84,5258.77,5238.26,2499951,1.464,5196.05,4973.97
6/13/2024,HDFCBANK,2392.52,2437.95,2367.11,2424.67,2414.95,4531684,1.344,2366.59,2361.58
6/13/2024,ICICIBANK,5161.39,5235.88,5089.87,5205.11,5182.72,817242,0.847,5108.39,4969.61
6/13/2024,INFY,3099.79,3137.75,3064.43,3126.32,3123.61,2089802,0.856,3084.83,3089.3
6/13/2024,ITC,3858.47,3891.38,3773.2,3794.25,3782.38,1750783,-1.664,3797.73,3800.23
6/13/2024,LT,1355.65,1365.95,1340.15,1360.79,1355.37,4183536,0.379,1357.52,1430.97
6/13/2024,RELIANCE,3073.01,3111.41,3050.62,3095.42,3080.13,1285279,0.729,3040.74,2995.73
6/13/2024,SBIN,4529.99,4813.91,4524.85,4812.81,4810.52,2632606,6.243,4493.1,4409.96
6/13/2024,TATAMOTORS,5973.65,6063.83,5892.16,5914.05,5884.58,470366,-0.998,5779.1,5854.14
6/13/2024,TCS,1748.31,1768.03,1734.04,1765.27,1763.21,2950435,0.971,1776.1,1847.56
6/13/2024,WIPRO,5258.77,5259.16,5170.83,5201.04,5200.95,2941187,-1.098,5220.01,5001.71
6/14/2024,HDFCBANK,2424.67,2454.07,2389.77,2411.89,2403.69,1624104,-0.527,2382.6,2361.04
6/14/2024,ICICIBANK,5205.11,5215.45,4952.65,4954.34,4936.65,571627,-4.818,5068.4,4970.87
6/14/2024,INFY,3126.32,3129.8,3059.97,3098.32,3088.31,4049874,-0.896,3106.2,3096.83
6/14/2024,ITC,3794.25,3988.25,3791.94,3979.4,3975.78,1241685,4.88,3820.92,3813.98
6/14/2024,LT,1360.79,1373.85,1354.21,1365.76,1365.44,874932,0.365,1359.52,1422.96
6/14/2024,RELIANCE,3095.42,3149.44,3088.08,3102.65,3091.75,3031951,0.234,3067.04,3000.39
6/14/2024,SBIN,4812.81,4941.33,4754.89,4936.19,4914.26,4228113,2.564,4601.46,4435.32
6/14/2024,TATAMOTORS,5914.05,5979.99,5835.79,5913.62,5898.14,3183080,-0.007,5848.69,5859.99
6/14/2024,TCS,1765.27,1787.09,1761.93,1773.44,1772.55,3278546,0.463,1773.81,1843.4
6/14/2024,WIPRO,5201.04,5397.87,5171.02,5358.9,5358.25,2948883,3.035,5233.93,5036.03
6/17/2024,HDFCBANK,2411.89,2497.07,2402.07,2474.59,2463.22,1194721,2.599,2412.47,2363.39
6/17/2024,ICICIBANK,4954.34,5005.8,4888.07,4963.62,4946.39,1555874,0.187,5063.21,4971.32
6/17/2024,INFY,3098.32,3116.1,3016.09,3020.39,3009.39,584946,-2.515,3102.38,3095.18
6/17/2024,ITC,3979.4,4032.69,3861.83,3912.27,3909.06,273868,-1.687,3855.11,3824.73
6/17/2024,LT,1365.76,1425.77,1329.75,1411.87,1408.01,403213,3.376,1370.59,1418.82
6/17/2024,RELIANCE,3102.65,3191.27,3092.02,3169.36,3167.66,3006785,2.15,3093.3,3007.73
6/17/2024,SBIN,4936.19,4956.62,4866.38,4883.73,4870.87,1046856,-1.063,4712.4,4456.39
6/17/2024,TATAMOTORS,5913.62,5916.31,5854.91,5910.67,5887.11,3028642,-0.05,5908.87,5865
6/17/2024,TCS,1773.44,1777.96,1726.79,1740.6,1738.52,4553249,-1.852,1757.93,1836.9
6/17/2024,WIPRO,5358.9,5375.97,5141.29,5218.8,5192.72,3894365,-2.614,5244.08,5055.34
6/18/2024,HDFCBANK,2474.59,2506.6,2430.26,2445.34,2443.54,2829623,-1.182,2429.8,2364.96
6/18/2024,ICICIBANK,4963.62,4977.23,4863.05,4886.09,4881.17,3381642,-1.562,5034.11,4966.44
6/18/2024,INFY,3020.39,3030.1,2985.28,3007.65,3007.34,4867922,-0.422,3070.49,3091.1
6/18/2024,ITC,3912.27,3964.21,3886.55,3942.44,3931.04,974037,0.771,3897.37,3832.48
6/18/2024,LT,1411.87,1456.88,1401.14,1445.23,1440.41,1189669,2.364,1387.86,1417.6
6/18/2024,RELIANCE,3169.36,3246.9,3152.9,3227.94,3221.21,269884,1.848,3133.68,3017.92
6/18/2024,SBIN,4883.73,5047.76,4827.62,5005.45,5002.93,2193511,2.492,4833.63,4485.65
6/18/2024,TATAMOTORS,5910.67,6146.37,5880.26,6061.23,6031.49,2732536,2.547,5954.64,5885.16
6/18/2024,TCS,1740.6,1757.16,1704.94,1719.44,1717.35,1001819,-1.216,1749.41,1826.59
6/18/2024,WIPRO,5218.8,5291.43,5217.54,5224.8,5202.67,4387067,0.115,5252.46,5073.25
6/19/2024,HDFCBANK,2445.34,2497.65,2402.24,2458.89,2448.64,4468129,0.554,2443.08,2368
6/19/2024,ICICIBANK,4886.09,5011.56,4828.1,4955.59,4946.74,1615354,1.422,4992.95,4969.6
6/19/2024,INFY,3007.65,3051.14,2976.01,2983.16,2981.23,252757,-0.814,3047.17,3084.51
6/19/2024,ITC,3942.44,4077.13,3894.19,4062.65,4045.34,3952333,3.049,3938.2,3842.05
6/19/2024,LT,1445.23,1457.26,1403.16,1406.8,1402.27,4956870,-2.659,1398.09,1414.65
6/19/2024,RELIANCE,3227.94,3228.87,3173.34,3182.18,3167.77,663171,-1.418,3155.51,3029.33
6/19/2024,SBIN,5005.45,5252.74,5000.83,5112.5,5092.45,4037481,2.139,4950.14,4520.82
6/19/2024,TATAMOTORS,6061.23,6218.65,5910.3,6148.43,6143.38,2110004,1.439,5989.6,5911.85
6/19/2024,TCS,1719.44,1721.43,1661.48,1667.42,1662.99,1698234,-3.025,1733.23,1813.16
6/19/2024,WIPRO,5224.8,5260.9,5079.17,5100.58,5077.5,1278195,-2.377,5220.82,5079.36
6/20/2024,HDFCBANK,2458.89,2463.75,2427.23,2449.27,2439.41,3321721,-0.391,2448,2367.72
6/20/2024,ICICIBANK,4955.59,4965.16,4900.03,4937.27,4925.33,426448,-0.37,4939.38,4974.65
6/20/2024,INFY,2983.16,3006.39,2935.55,2950.27,2940.48,2048411,-1.103,3011.96,3071.82
6/20/2024,ITC,4062.65,4132.28,4059.98,4094.59,4082.82,1660741,0.786,3998.27,3850.31
6/20/2024,LT,1406.8,1415.18,1406.06,1408.92,1403.37,3082268,0.15,1407.72,1409.94
6/20/2024,RELIANCE,3182.18,3264.74,3165.84,3257.82,3255.85,4163505,2.377,3187.99,3045.24
6/20/2024,SBIN,5112.5,5178.14,4974.18,4980.93,4970.08,3822505,-2.573,4983.76,4553.07
6/20/2024,TATAMOTORS,6148.43,6208.17,6140.22,6178,6148.44,422604,0.481,6042.39,5925.59
6/20/2024,TCS,1667.42,1677.23,1663.35,1672.03,1670.1,1097320,0.276,1714.59,1800.98
6/20/2024,WIPRO,5100.58,5100.92,5054.28,5085.7,5068.59,3244386,-0.292,5197.76,5089.21
6/21/2024,HDFCBANK,2449.27,2480.8,2433.99,2478.07,2471.23,3726732,1.176,2461.23,2374.59
6/21/2024,ICICIBANK,4937.27,5116.58,4936.47,5069.08,5060.33,2384332,2.67,4962.33,4989.48
6/21/2024,INFY,2950.27,2987.65,2895.68,2944.94,2944.18,1359880,-0.181,2981.28,3065.91
6/21/2024,ITC,4094.59,4121.04,4029.06,4061.89,4052.07,4680237,-0.799,4014.77,3861.09
6/21/2024,LT,1408.92,1416.2,1368.43,1381.31,1374.44,1300403,-1.959,1410.83,1405.32
6/21/2024,RELIANCE,3257.82,3373.01,3210.65,3302.02,3298.29,2229520,1.357,3227.86,3057.97
6/21/2024,SBIN,4980.93,5149.31,4894.75,5113.94,5111.6,3275777,2.67,5019.31,4592.35
6/21/2024,TATAMOTORS,6178,6412.4,6149.82,6378.49,6354.73,3466733,3.245,6135.36,5950.47
6/21/2024,TCS,1672.03,1755.44,1654.49,1729,1721.11,4437670,3.407,1705.7,1795.37
6/21/2024,WIPRO,5085.7,5092.5,5037.52,5049.04,5047.44,4928931,-0.721,5135.78,5093.65
6/24/2024,HDFCBANK,2478.07,2479.43,2418.67,2421.12,2415.9,2343830,-2.298,2450.54,2377.32
6/24/2024,ICICIBANK,5069.08,5147.88,5051.05,5136.52,5128.04,4602998,1.33,4996.91,5007.67
6/24/2024,INFY,2944.94,2995.16,2936.86,2994.84,2986.59,1733502,1.694,2976.17,3061.61
6/24/2024,ITC,4061.89,4196.34,4015.74,4119.26,4107.98,3493679,1.412,4056.17,3871.55
6/24/2024,LT,1381.31,1385.3,1355.65,1363.01,1356.79,523234,-1.325,1401.05,1399.38
6/24/2024,RELIANCE,3302.02,3325.42,3252.24,3258.24,3251.84,2272562,-1.326,3245.64,3074.4
6/24/2024,SBIN,5113.94,5282.83,5082.16,5210.7,5195.99,2003340,1.892,5084.7,4634.5
6/24/2024,TATAMOTORS,6378.49,6461.89,6190.18,6234.52,6213.84,2386406,-2.257,6200.13,5973.48
6/24/2024,TCS,1729,1740.89,1721.01,1722.11,1720.64,2001066,-0.399,1702,1789.33
6/24/2024,WIPRO,5049.04,5131.83,4981.35,5084.08,5062.07,3755227,0.694,5108.84,5100.24
6/25/2024,HDFCBANK,2421.12,2493.65,2414.82,2460.89,2451.22,1569440,1.643,2453.65,2382.32
6/25/2024,ICICIBANK,5136.52,5283.16,5116.08,5251.4,5239.66,4662040,2.237,5069.97,5030.19
6/25/2024,INFY,2994.84,3040.39,2856.13,2892.54,2890.13,3460793,-3.416,2953.15,3051.66
6/25/2024,ITC,4119.26,4123.44,3989.33,4059.18,4055.12,1450354,-1.459,4079.51,3880.48
6/25/2024,LT,1363.01,1368.71,1342.45,1368.49,1363.72,1542463,0.402,1385.71,1393.85
6/25/2024,RELIANCE,3258.24,3386.23,3231.8,3339.49,3324.53,2610582,2.494,3267.95,3093.21
6/25/2024,SBIN,5210.7,5246.28,5101.27,5213,5202.92,1877818,0.044,5126.21,4680.61
6/25/2024,TATAMOTORS,6234.52,6270.41,6138.77,6267.42,6238.47,2374907,0.528,6241.37,5997.08
6/25/2024,TCS,1722.11,1741.68,1683.6,1685.13,1682.61,1727645,-2.147,1695.14,1778.36
6/25/2024,WIPRO,5084.08,5098.52,4927.3,5012.61,4988.21,1134686,-1.406,5066.4,5097.1
6/26/2024,HDFCBANK,2460.89,2512.14,2445.17,2504.43,2499.6,3336608,1.769,2462.76,2391.78
6/26/2024,ICICIBANK,5251.4,5373.73,5182.92,5339.45,5338.47,701426,1.677,5146.74,5053.89
6/26/2024,INFY,2892.54,2906.99,2828.06,2860.68,2851.66,2967454,-1.102,2928.65,3038.92
6/26/2024,ITC,4059.18,4134.64,4015.94,4096,4095.22,2162042,0.907,4086.18,3890.68
6/26/2024,LT,1368.49,1387.87,1311.3,1318.89,1312.58,4585124,-3.624,1368.12,1385.37
6/26/2024,RELIANCE,3339.49,3400.41,3275.29,3393.44,3392.6,3295898,1.616,3310.2,3115.87
6/26/2024,SBIN,5213,5235.11,5193.99,5198.01,5190.37,4849256,-0.288,5143.32,4722.49
6/26/2024,TATAMOTORS,6267.42,6364.39,6078.63,6107.96,6091.65,694968,-2.544,6233.28,6007.81
6/26/2024,TCS,1685.13,1701.51,1677.18,1693.44,1685.51,3718875,0.493,1700.34,1767.82
6/26/2024,WIPRO,5012.61,5042.88,4756.82,4830.1,4817.36,392401,-3.641,5012.31,5090.94
6/27/2024,HDFCBANK,2504.43,2528.34,2495.45,2502.3,2498.53,4640866,-0.085,2473.36,2404.81
6/27/2024,ICICIBANK,5339.45,5362.76,5285.28,5304.26,5291.41,4206930,-0.659,5220.14,5074.72
6/27/2024,INFY,2860.68,2864.07,2740.78,2748.87,2744.51,617016,-3.909,2888.37,3020.76
6/27/2024,ITC,4096,4197.77,4060.33,4143.88,4124.11,334178,1.169,4096.04,3904.29
6/27/2024,LT,1318.89,1344.03,1315.38,1337.7,1332.01,1555979,1.426,1353.88,1380.12
6/27/2024,RELIANCE,3393.44,3512.61,3331.25,3495.52,3482.49,447567,3.008,3357.74,3143.86
6/27/2024,SBIN,5198.01,5215.57,5097.3,5106.2,5103.7,323305,-1.766,5168.37,4760.04
6/27/2024,TATAMOTORS,6107.96,6205.33,6105.41,6134.66,6112.24,2239493,0.437,6224.61,6009.96
6/27/2024,TCS,1693.44,1703.99,1625.71,1643.48,1638.36,4885426,-2.95,1694.63,1755.67
6/27/2024,WIPRO,4830.1,4947.61,4816.65,4945.43,4928.41,1124897,2.388,4984.25,5092.04
6/28/2024,HDFCBANK,2502.3,2557.34,2470.18,2548.7,2537.72,2711849,1.854,2487.49,2418.87
6/28/2024,ICICIBANK,5304.26,5462.35,5295.72,5432.36,5428.45,277636,2.415,5292.8,5097.77
6/28/2024,INFY,2748.87,2757.57,2721.87,2724.94,2712.03,3675424,-0.87,2844.37,3000.01
6/28/2024,ITC,4143.88,4153.12,4032.62,4075.58,4067.58,1771782,-1.648,4098.78,3920.73
6/28/2024,LT,1337.7,1344.57,1274.96,1292.28,1288.17,4147251,-3.395,1336.07,1374.59
6/28/2024,RELIANCE,3495.52,3517.08,3433.79,3504.76,3489.69,323678,0.264,3398.29,3171.84
6/28/2024,SBIN,5106.2,5181.98,5069.48,5084.87,5079.57,4157731,-0.418,5162.56,4793.66
6/28/2024,TATAMOTORS,6134.66,6169.81,5898.6,5916.79,5909.92,360056,-3.551,6132.27,5997.14
6/28/2024,TCS,1643.48,1677.37,1625.64,1673.43,1666.57,4360714,1.822,1683.52,1747.61
6/28/2024,WIPRO,4945.43,4971.44,4905.43,4966.93,4954.87,4923115,0.435,4967.83,5094.81
7/1/2024,HDFCBANK,2548.7,2565.65,2446.79,2463.97,2456.05,3412674,-3.325,2496.06,2424.23
7/1/2024,ICICIBANK,5432.36,5515.4,5421.99,5496.28,5481.81,4451728,1.177,5364.75,5119.72
7/1/2024,INFY,2724.94,2872.17,2724.3,2840.68,2827.66,4536076,4.247,2813.54,2982.89
7/1/2024,ITC,4075.58,4096.45,3944.73,4000.4,3990.9,4027064,-1.845,4075.01,3935.94
7/1/2024,LT,1292.28,1314.15,1268.31,1281.42,1278.77,1701317,-0.84,1319.76,1369.02
7/1/2024,RELIANCE,3504.76,3562.73,3478.45,3491.07,3477.23,1475347,-0.39,3444.86,3200.25
7/1/2024,SBIN,5084.87,5153.13,5071.82,5149.71,5141.65,3440737,1.275,5150.36,4832.98
7/1/2024,TATAMOTORS,5916.79,6016.97,5904.24,5917.54,5899.58,2241417,0.013,6068.87,5987.79
7/1/2024,TCS,1673.43,1723.27,1652.56,1712.62,1710.41,2278410,2.342,1681.62,1741.62
7/1/2024,WIPRO,4966.93,5099.76,4950.8,5054.15,5051.15,3793748,1.756,4961.84,5106.13
7/2/2024,HDFCBANK,2463.97,2521.76,2461.07,2481.32,2472.06,4805236,0.704,2500.14,2430.88
7/2/2024,ICICIBANK,5496.28,5530.01,5354.33,5381.06,5379.05,3708821,-2.096,5390.68,5136.43
7/2/2024,INFY,2840.68,2872.49,2810.3,2866.61,2863.98,2965308,0.913,2808.36,2971.61
7/2/2024,ITC,4000.4,4140.49,3979.4,4115.96,4113.07,2044610,2.889,4086.36,3955.45
7/2/2024,LT,1281.42,1316.64,1273.49,1300.9,1296.06,906907,1.52,1306.24,1363.42
7/2/2024,RELIANCE,3491.07,3496.8,3406.05,3406.24,3392.94,137553,-2.43,3458.21,3222.06
7/2/2024,SBIN,5149.71,5179.41,5118.08,5169.47,5143.94,2966066,0.384,5141.65,4868.18
7/2/2024,TATAMOTORS,5917.54,6077.77,5528.39,5530.01,5522.03,3490321,-6.549,5921.39,5963.27
7/2/2024,TCS,1712.62,1715.95,1635.94,1661.06,1655.7,923298,-3.011,1676.81,1731.72
7/2/2024,WIPRO,5054.15,5126.75,5012.58,5107.16,5101.56,4853498,1.049,4980.75,5111.79
7/3/2024,HDFCBANK,2481.32,2511.95,2470.8,2507.9,2495.89,3543636,1.071,2500.84,2439.69
7/3/2024,ICICIBANK,5381.06,5389.93,5239.72,5247.39,5222.17,1006232,-2.484,5372.27,5144.66
7/3/2024,INFY,2866.61,2876.67,2757.36,2795.41,2788.42,3875017,-2.484,2795.3,2959.03
7/3/2024,ITC,4115.96,4134.45,3964.71,4015.86,4007.48,598216,-2.432,4070.34,3971.77
7/3/2024,LT,1300.9,1328.09,1295.88,1326.18,1322.6,606060,1.944,1307.7,1358.77
7/3/2024,RELIANCE,3406.24,3497.91,3393.15,3481.82,3480.63,1538095,2.219,3475.88,3244.53
7/3/2024,SBIN,5169.47,5176.98,5068.12,5123.1,5110.99,1111569,-0.897,5126.67,4903.58
7/3/2024,TATAMOTORS,5530.01,5609.34,5364.95,5392.66,5389.68,2321432,-2.484,5778.33,5942.66
7/3/2024,TCS,1661.06,1662.88,1629.12,1641.7,1638.4,843540,-1.165,1666.46,1722.07
7/3/2024,WIPRO,5107.16,5231.46,5096.22,5160.99,5142.39,1840314,1.054,5046.93,5119.03
7/4/2024,HDFCBANK,2507.9,2508.59,2485.02,2503.16,2497.73,2355602,-0.189,2501.01,2447.24
7/4/2024,ICICIBANK,5247.39,5320.92,5085.66,5132.01,5108.15,4481717,-2.199,5337.82,5151.43
